customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount,lost,gap_less_than_2_weeks,churned,censored,event_time,event_observed,platform_encoded
7633,2023-09-12,Mobile,2024-09-03,0,0,False,False,False,False,357,True,0
7634,2023-06-28,Web,2023-07-07,20,10,True,True,False,True,9,False,2
7635,2023-02-04,Mobile,2023-09-08,4,0,True,False,False,False,216,True,0
7636,2023-03-23,Referral,2023-12-08,121,0,False,False,False,False,260,True,1
7637,2023-08-08,Web,2024-07-11,0,0,False,False,False,False,338,True,2
7638,2023-06-07,Mobile,2023-07-11,1,20,True,False,False,True,34,False,0
7639,2023-01-04,Web,2023-12-21,53,50,False,False,False,True,351,False,2
7640,2023-06-16,Web,2023-09-10,8,0,True,False,False,False,86,True,2
7641,2023-07-23,Web,2024-03-19,72,0,False,False,False,False,240,True,2
7642,2023-07-13,Mobile,2024-06-25,11,0,False,False,False,False,348,True,0
7643,2023-08-23,Mobile,2024-07-15,2,0,False,False,False,False,327,True,0
7644,2023-07-25,Referral,2024-04-07,0,0,False,False,False,False,257,True,1
7645,2023-05-30,Mobile,2023-09-29,9,0,True,False,False,False,122,True,0
7646,2023-06-08,Web,2023-07-12,19,0,True,False,False,False,34,True,2
7647,2023-10-06,Mobile,2024-01-29,0,10,False,False,False,True,115,False,0
7648,2023-10-31,Web,2024-07-15,26,0,False,False,False,False,258,True,2
7649,2023-06-15,Mobile,2024-01-04,12,0,False,False,False,False,203,True,0
7650,2023-11-07,Web,2024-09-01,14,0,False,False,False,False,299,True,2
7651,2023-03-09,Web,2024-02-18,9,20,False,False,False,True,346,False,2
7652,2023-03-29,Mobile,2024-01-24,22,0,False,False,False,False,301,True,0
7653,2023-08-05,Referral,2024-05-22,7,0,False,False,False,False,291,True,1
7654,2023-01-01,Web,2023-09-06,4,20,True,False,False,True,248,False,2
7655,2023-05-15,Referral,2023-12-26,66,0,False,False,False,False,225,True,1
7656,2023-07-04,Web,2023-12-11,14,0,False,False,False,False,160,True,2
7657,2023-12-17,Referral,2024-08-13,2,0,False,False,False,False,240,True,1
7658,2023-05-20,Mobile,2024-04-08,7,10,False,False,False,True,324,False,0
7659,2023-04-16,Web,2023-05-09,11,0,True,False,False,False,23,True,2
7660,2023-05-13,Web,2023-12-18,44,0,False,False,False,False,219,True,2
7661,2023-04-18,Web,2023-08-14,0,0,True,False,False,False,118,True,2
7662,2023-06-27,Web,2024-01-17,19,0,False,False,False,False,204,True,2
7663,2023-10-25,Web,2023-11-23,15,0,False,False,False,False,29,True,2
7664,2023-12-24,Mobile,2024-04-27,103,0,False,False,False,False,125,True,0
7665,2023-12-25,Referral,2024-08-15,5,0,False,False,False,False,234,True,1
7666,2023-05-26,Web,2023-09-06,29,0,True,False,False,False,103,True,2
7667,2023-03-15,Mobile,2024-02-28,6,0,False,False,False,False,350,True,0
7668,2023-04-18,Mobile,2023-04-25,23,0,True,True,False,False,7,True,0
7669,2023-05-02,Referral,2024-01-22,24,0,False,False,False,False,265,True,1
7670,2023-01-17,Mobile,2023-10-02,2,10,True,False,False,True,258,False,0
7671,2023-07-15,Mobile,2023-08-08,18,10,True,False,False,True,24,False,0
7672,2023-11-23,Mobile,2024-06-18,18,0,False,False,False,False,208,True,0
7673,2023-11-14,Web,2024-09-07,11,0,False,False,False,False,298,True,2
7674,2023-10-24,Web,2024-10-19,9,0,False,False,False,False,361,True,2
7675,2023-09-09,Mobile,2024-01-19,7,10,False,False,False,True,132,False,0
7676,2023-04-29,Web,2024-04-25,0,10,False,False,False,True,362,False,2
7677,2023-06-11,Mobile,2024-04-02,0,0,False,False,False,False,296,True,0
7678,2023-07-17,Web,2024-01-11,26,20,False,False,False,True,178,False,2
7679,2023-02-14,Mobile,2023-09-27,10,50,True,False,False,True,225,False,0
7680,2023-11-10,Web,2024-11-03,5,50,False,False,False,True,359,False,2
7681,2023-06-28,Referral,2023-08-08,34,50,True,False,False,True,41,False,1
7682,2023-02-13,Referral,2023-12-24,22,20,False,False,False,True,314,False,1
7683,2023-09-28,Web,2024-02-28,73,0,False,False,False,False,153,True,2
7684,2023-03-19,Web,2023-06-23,53,0,True,False,False,False,96,True,2
7685,2023-11-22,Mobile,2024-02-04,38,20,False,False,False,True,74,False,0
7686,2023-06-27,Web,2023-09-23,4,0,True,False,False,False,88,True,2
7687,2023-12-23,Web,2024-07-19,32,0,False,False,False,False,209,True,2
7688,2023-01-03,Web,2023-10-01,35,0,True,False,False,False,271,True,2
7689,2023-08-02,Referral,2023-11-02,43,10,False,False,False,True,92,False,1
7690,2023-12-08,Referral,2024-08-20,9,0,False,False,False,False,256,True,1
7691,2023-03-15,Mobile,2023-10-16,30,0,True,False,False,False,215,True,0
7692,2023-02-20,Mobile,2024-02-02,28,0,False,False,False,False,347,True,0
7693,2023-03-08,Referral,2023-04-12,14,50,True,False,False,True,35,False,1
7694,2023-11-28,Referral,2024-11-23,32,0,False,False,False,False,361,True,1
7695,2023-04-03,Referral,2024-02-17,2,0,False,False,False,False,320,True,1
7696,2023-06-25,Web,2023-08-29,30,0,True,False,False,False,65,True,2
7697,2023-05-25,Web,2023-08-04,27,0,True,False,False,False,71,True,2
7698,2023-01-07,Mobile,2023-08-25,7,0,True,False,False,False,230,True,0
7699,2023-09-26,Mobile,2024-08-30,51,20,False,False,False,True,339,False,0
7700,2023-11-18,Web,2024-10-14,62,50,False,False,False,True,331,False,2
7701,2023-01-04,Web,2023-03-16,7,0,True,False,False,False,71,True,2
7702,2023-05-18,Referral,2023-09-27,2,0,True,False,False,False,132,True,1
7703,2023-08-19,Referral,2023-12-12,27,10,False,False,False,True,115,False,1
7704,2023-03-29,Web,2023-12-30,19,0,False,False,False,False,276,True,2
7705,2023-01-17,Referral,2023-11-18,16,0,False,False,False,False,305,True,1
7706,2023-02-21,Mobile,2023-03-31,42,10,True,False,False,True,38,False,0
7707,2023-05-14,Referral,2023-12-16,104,10,False,False,False,True,216,False,1
7708,2023-07-30,Mobile,2024-05-29,19,20,False,False,False,True,304,False,0
7709,2023-11-21,Web,2024-03-29,0,0,False,False,False,False,129,True,2
7710,2023-08-07,Mobile,2023-11-22,27,20,False,False,False,True,107,False,0
7711,2023-07-24,Mobile,2024-02-19,31,0,False,False,False,False,210,True,0
7712,2023-07-30,Mobile,2023-12-01,52,0,False,False,False,False,124,True,0
7713,2023-10-04,Web,2024-03-26,6,20,False,False,False,True,174,False,2
7714,2023-01-24,Referral,2023-03-04,22,0,True,False,False,False,39,True,1
7715,2023-01-04,Web,2023-12-05,17,0,False,False,False,False,335,True,2
7716,2023-06-01,Web,2024-02-06,32,10,False,False,False,True,250,False,2
7717,2023-09-16,Mobile,2024-08-25,1,20,False,False,False,True,344,False,0
7718,2023-11-20,Mobile,2024-09-28,64,0,False,False,False,False,313,True,0
7719,2023-12-23,Mobile,2024-02-23,21,0,False,False,False,False,62,True,0
7720,2023-06-17,Mobile,2024-04-22,62,10,False,False,False,True,310,False,0
7721,2023-06-25,Mobile,2023-11-17,12,10,False,False,False,True,145,False,0
7722,2023-11-06,Mobile,2024-02-29,31,20,False,False,False,True,115,False,0
7723,2023-10-18,Mobile,2024-04-02,94,0,False,False,False,False,167,True,0
7724,2023-02-25,Web,2023-06-20,86,0,True,False,False,False,115,True,2
7725,2023-04-18,Mobile,2023-09-21,86,0,True,False,False,False,156,True,0
7726,2023-10-23,Referral,2023-12-31,1,0,False,False,False,False,69,True,1
7727,2023-11-20,Web,2024-03-09,15,0,False,False,False,False,110,True,2
7728,2023-10-29,Mobile,2024-06-05,1,0,False,False,False,False,220,True,0
7729,2023-11-30,Referral,2024-03-04,11,0,False,False,False,False,95,True,1
7730,2023-05-21,Web,2023-06-20,5,0,True,False,False,False,30,True,2
7731,2023-06-04,Mobile,2023-11-12,29,0,False,False,False,False,161,True,0
7732,2023-09-19,Referral,2023-12-04,45,0,False,False,False,False,76,True,1
7733,2023-09-30,Web,2023-11-17,21,0,False,False,False,False,48,True,2
7734,2023-08-20,Web,2023-11-22,47,0,False,False,False,False,94,True,2
7735,2023-08-29,Referral,2024-01-13,0,0,False,False,False,False,137,True,1
7736,2023-12-21,Referral,2024-06-03,51,0,False,False,False,False,165,True,1
7737,2023-12-03,Mobile,2024-07-26,5,0,False,False,False,False,236,True,0
7738,2023-09-15,Mobile,2024-06-06,18,10,False,False,False,True,265,False,0
7739,2023-09-06,Referral,2023-12-30,17,20,False,False,False,True,115,False,1
7740,2023-03-18,Mobile,2023-09-02,61,0,True,False,False,False,168,True,0
7741,2023-06-29,Web,2023-09-18,101,10,True,False,False,True,81,False,2
7742,2023-03-07,Web,2023-10-06,8,0,True,False,False,False,213,True,2
7743,2023-11-04,Mobile,2023-11-21,2,0,False,False,False,False,17,True,0
7744,2023-12-14,Referral,2024-02-14,31,50,False,False,False,True,62,False,1
7745,2023-06-20,Referral,2024-06-02,20,0,False,False,False,False,348,True,1
7746,2023-01-22,Referral,2023-03-03,25,0,True,False,False,False,40,True,1
7747,2023-04-17,Referral,2023-05-16,1,10,True,False,False,True,29,False,1
7748,2023-11-19,Mobile,2023-12-27,44,50,False,False,False,True,38,False,0
7749,2023-08-15,Mobile,2024-01-06,7,50,False,False,False,True,144,False,0
7750,2023-08-04,Mobile,2024-05-09,12,50,False,False,False,True,279,False,0
7751,2023-03-10,Mobile,2023-10-22,7,0,True,False,False,False,226,True,0
7752,2023-03-25,Mobile,2023-05-05,87,0,True,False,False,False,41,True,0
7753,2023-04-13,Web,2023-08-24,5,0,True,False,False,False,133,True,2
7754,2023-02-08,Referral,2023-12-25,39,0,False,False,False,False,320,True,1
7755,2023-01-13,Mobile,2023-12-06,8,0,False,False,False,False,327,True,0
7756,2023-10-24,Web,2024-06-02,16,20,False,False,False,True,222,False,2
7757,2023-11-09,Mobile,2024-10-13,166,0,False,False,False,False,339,True,0
7758,2023-06-30,Mobile,2024-03-08,3,0,False,False,False,False,252,True,0
7759,2023-09-25,Web,2024-01-18,63,0,False,False,False,False,115,True,2
7760,2023-01-13,Referral,2023-11-17,87,0,False,False,False,False,308,True,1
7761,2023-04-30,Web,2023-12-10,35,10,False,False,False,True,224,False,2
7762,2023-12-19,Web,2024-07-06,0,0,False,False,False,False,200,True,2
7763,2023-02-26,Mobile,2023-07-27,51,0,True,False,False,False,151,True,0
7764,2023-02-09,Mobile,2024-01-23,64,0,False,False,False,False,348,True,0
7765,2023-12-02,Referral,2024-01-15,118,0,False,False,False,False,44,True,1
7766,2023-05-08,Referral,2023-09-23,54,0,True,False,False,False,138,True,1
7767,2023-06-22,Referral,2024-06-12,17,0,False,False,False,False,356,True,1
7768,2023-02-04,Web,2023-08-18,35,0,True,False,False,False,195,True,2
7769,2023-09-16,Web,2024-03-01,19,0,False,False,False,False,167,True,2
7770,2023-01-05,Mobile,2023-03-11,13,50,True,False,False,True,65,False,0
7771,2023-08-06,Web,2023-08-15,29,0,True,True,False,False,9,True,2
7772,2023-01-11,Referral,2023-02-21,44,0,True,False,False,False,41,True,1
7773,2023-11-23,Mobile,2024-07-01,30,0,False,False,False,False,221,True,0
7774,2023-04-27,Referral,2023-12-12,52,0,False,False,False,False,229,True,1
7775,2023-07-03,Web,2024-02-08,5,0,False,False,False,False,220,True,2
7776,2023-12-28,Mobile,2024-05-19,14,50,False,False,False,True,143,False,0
7777,2023-04-26,Mobile,2023-08-14,11,0,True,False,False,False,110,True,0
7778,2023-06-11,Web,2023-09-22,6,0,True,False,False,False,103,True,2
7779,2023-03-08,Mobile,2023-08-27,17,0,True,False,False,False,172,True,0
7780,2023-07-19,Mobile,2024-04-12,88,10,False,False,False,True,268,False,0
7781,2023-01-31,Mobile,2023-05-02,23,0,True,False,False,False,91,True,0
7782,2023-03-16,Web,2023-06-12,10,0,True,False,False,False,88,True,2
7783,2023-08-25,Web,2024-04-09,13,0,False,False,False,False,228,True,2
7784,2023-11-23,Mobile,2023-12-08,28,50,False,False,False,True,15,False,0
7785,2023-03-07,Web,2024-02-01,13,0,False,False,False,False,331,True,2
7786,2023-03-11,Web,2023-09-17,23,0,True,False,False,False,190,True,2
7787,2023-10-24,Web,2024-10-12,9,0,False,False,False,False,354,True,2
7788,2023-01-20,Web,2023-09-12,12,50,True,False,False,True,235,False,2
7789,2023-08-14,Web,2024-01-06,36,0,False,False,False,False,145,True,2
7790,2023-07-18,Web,2023-11-05,26,0,False,False,False,False,110,True,2
7791,2023-02-08,Mobile,2023-10-23,2,0,True,False,False,False,257,True,0
7792,2023-05-25,Mobile,2023-07-17,108,50,True,False,False,True,53,False,0
7793,2023-02-14,Mobile,2023-11-08,1,0,False,False,False,False,267,True,0
7794,2023-11-22,Referral,2024-06-18,2,0,False,False,False,False,209,True,1
7795,2023-04-01,Mobile,2024-03-27,36,0,False,False,False,False,361,True,0
7796,2023-08-26,Mobile,2023-10-20,36,50,True,False,False,True,55,False,0
7797,2023-03-11,Referral,2023-09-06,0,10,True,False,False,True,179,False,1
7798,2023-06-15,Mobile,2024-01-30,30,0,False,False,False,False,229,True,0
7799,2023-05-10,Mobile,2024-01-30,1,0,False,False,False,False,265,True,0
7800,2023-08-02,Mobile,2024-03-15,97,0,False,False,False,False,226,True,0
7801,2023-12-06,Mobile,2024-07-20,35,10,False,False,False,True,227,False,0
7802,2023-03-30,Mobile,2023-12-28,6,0,False,False,False,False,273,True,0
7803,2023-12-01,Web,2024-09-28,5,0,False,False,False,False,302,True,2
7804,2023-09-09,Web,2024-07-27,25,0,False,False,False,False,322,True,2
7805,2023-12-15,Web,2024-03-02,30,0,False,False,False,False,78,True,2
7806,2023-03-13,Web,2023-07-09,53,0,True,False,False,False,118,True,2
7807,2023-06-14,Web,2024-01-23,70,0,False,False,False,False,223,True,2
7808,2023-02-18,Mobile,2023-04-17,14,0,True,False,False,False,58,True,0
7809,2023-02-21,Mobile,2023-09-13,55,20,True,False,False,True,204,False,0
7810,2023-10-16,Mobile,2024-02-28,23,20,False,False,False,True,135,False,0
7811,2023-10-05,Web,2024-09-12,19,0,False,False,False,False,343,True,2
7812,2023-04-24,Referral,2023-11-06,36,0,False,False,False,False,196,True,1
7813,2023-08-27,Mobile,2024-02-26,3,10,False,False,False,True,183,False,0
7814,2023-05-13,Web,2024-03-17,9,0,False,False,False,False,309,True,2
7815,2023-10-01,Referral,2024-07-18,50,0,False,False,False,False,291,True,1
7816,2023-06-15,Mobile,2024-02-14,21,0,False,False,False,False,244,True,0
7817,2023-10-20,Mobile,2024-06-25,71,0,False,False,False,False,249,True,0
7818,2023-08-31,Web,2024-07-30,2,0,False,False,False,False,334,True,2
7819,2023-11-16,Mobile,2024-03-16,11,0,False,False,False,False,121,True,0
7820,2023-05-18,Referral,2023-12-16,13,0,False,False,False,False,212,True,1
7821,2023-03-20,Mobile,2023-10-22,16,0,True,False,False,False,216,True,0
7822,2023-06-19,Mobile,2024-03-08,129,0,False,False,False,False,263,True,0
7823,2023-05-03,Mobile,2023-10-17,11,0,True,False,False,False,167,True,0
7824,2023-06-25,Referral,2024-02-10,21,10,False,False,False,True,230,False,1
7825,2023-10-27,Web,2024-10-06,23,10,False,False,False,True,345,False,2
7826,2023-03-23,Mobile,2023-05-30,44,0,True,False,False,False,68,True,0
7827,2023-03-28,Web,2023-12-03,21,0,False,False,False,False,250,True,2
7828,2023-08-13,Mobile,2023-09-04,27,10,True,False,False,True,22,False,0
7829,2023-01-16,Mobile,2023-02-23,41,20,True,False,False,True,38,False,0
7830,2023-11-06,Web,2024-09-17,3,50,False,False,False,True,316,False,2
7831,2023-12-24,Mobile,2024-11-15,99,0,False,False,False,False,327,True,0
7832,2023-06-12,Mobile,2023-12-14,56,0,False,False,False,False,185,True,0
7833,2023-04-08,Web,2024-03-24,14,50,False,False,False,True,351,False,2
7834,2023-06-05,Mobile,2023-12-20,39,0,False,False,False,False,198,True,0
7835,2023-01-02,Web,2023-07-17,43,0,True,False,False,False,196,True,2
7836,2023-12-16,Mobile,2024-02-25,56,0,False,False,False,False,71,True,0
7837,2023-06-18,Web,2024-01-17,6,0,False,False,False,False,213,True,2
7838,2023-11-11,Mobile,2024-04-30,36,0,False,False,False,False,171,True,0
7839,2023-11-21,Mobile,2024-07-28,1,0,False,False,False,False,250,True,0
7840,2023-04-02,Mobile,2023-12-07,3,50,False,False,False,True,249,False,0
7841,2023-06-30,Web,2023-12-17,44,0,False,False,False,False,170,True,2
7842,2023-08-19,Referral,2024-06-14,50,0,False,False,False,False,300,True,1
7843,2023-10-28,Mobile,2024-05-30,26,0,False,False,False,False,215,True,0
7844,2023-05-28,Web,2023-10-12,26,0,True,False,False,False,137,True,2
7845,2023-10-07,Referral,2024-04-25,41,20,False,False,False,True,201,False,1
7846,2023-07-08,Web,2024-06-23,70,0,False,False,False,False,351,True,2
7847,2023-12-13,Mobile,2024-02-04,16,0,False,False,False,False,53,True,0
7848,2023-12-16,Mobile,2024-02-22,3,0,False,False,False,False,68,True,0
7849,2023-11-10,Mobile,2024-03-05,54,0,False,False,False,False,116,True,0
7850,2023-05-08,Referral,2024-05-02,12,0,False,False,False,False,360,True,1
7851,2023-01-07,Mobile,2023-07-15,4,0,True,False,False,False,189,True,0
7852,2023-02-16,Web,2023-06-04,28,0,True,False,False,False,108,True,2
7853,2023-02-22,Referral,2023-09-27,25,10,True,False,False,True,217,False,1
7854,2023-07-06,Referral,2023-07-15,19,0,True,True,False,False,9,True,1
7855,2023-02-07,Mobile,2023-06-10,58,0,True,False,False,False,123,True,0
7856,2023-08-14,Mobile,2024-07-27,9,0,False,False,False,False,348,True,0
7857,2023-02-22,Web,2023-11-02,0,0,False,False,False,False,253,True,2
7858,2023-08-12,Mobile,2024-01-30,11,0,False,False,False,False,171,True,0
7859,2023-06-03,Web,2024-02-04,0,20,False,False,False,True,246,False,2
7860,2023-02-17,Web,2023-11-28,23,0,False,False,False,False,284,True,2
7861,2023-12-17,Mobile,2024-08-15,14,0,False,False,False,False,242,True,0
7862,2023-05-27,Web,2024-04-01,50,0,False,False,False,False,310,True,2
7863,2023-03-05,Web,2023-09-30,47,0,True,False,False,False,209,True,2
7864,2023-12-15,Mobile,2024-10-28,17,0,False,False,False,False,318,True,0
7865,2023-07-01,Web,2023-07-06,7,0,True,True,False,False,5,True,2
7866,2023-05-05,Web,2023-10-27,16,0,True,False,False,False,175,True,2
7867,2023-06-28,Web,2023-12-16,30,20,False,False,False,True,171,False,2
7868,2023-02-08,Web,2023-10-28,6,0,True,False,False,False,262,True,2
7869,2023-09-17,Mobile,2023-11-23,44,0,False,False,False,False,67,True,0
7870,2023-01-03,Referral,2023-10-06,12,0,True,False,False,False,276,True,1
7871,2023-03-05,Mobile,2023-04-15,80,10,True,False,False,True,41,False,0
7872,2023-01-29,Mobile,2023-02-18,21,0,True,False,False,False,20,True,0
7873,2023-01-11,Web,2023-09-26,56,0,True,False,False,False,258,True,2
7874,2023-04-07,Web,2024-03-19,28,0,False,False,False,False,347,True,2
7875,2023-12-24,Web,2024-12-08,24,0,False,False,False,False,350,True,2
7876,2023-07-22,Mobile,2024-06-26,34,10,False,False,False,True,340,False,0
7877,2023-01-21,Mobile,2023-02-21,50,10,True,False,False,True,31,False,0
7878,2023-02-08,Mobile,2023-06-03,31,50,True,False,False,True,115,False,0
7879,2023-08-11,Web,2024-04-04,47,0,False,False,False,False,237,True,2
7880,2023-04-12,Web,2023-06-19,6,0,True,False,False,False,68,True,2
7881,2023-02-15,Mobile,2023-05-27,9,0,True,False,False,False,101,True,0
7882,2023-03-07,Web,2023-12-03,7,0,False,False,False,False,271,True,2
7883,2023-04-01,Mobile,2024-02-25,48,10,False,False,False,True,330,False,0
7884,2023-06-13,Mobile,2024-02-04,2,50,False,False,False,True,236,False,0
7885,2023-04-21,Mobile,2023-06-12,47,0,True,False,False,False,52,True,0
7886,2023-12-04,Referral,2024-11-22,14,0,False,False,False,False,354,True,1
7887,2023-05-03,Referral,2023-12-03,2,0,False,False,False,False,214,True,1
7888,2023-07-12,Mobile,2023-09-30,16,20,True,False,False,True,80,False,0
7889,2023-04-09,Mobile,2023-12-16,10,0,False,False,False,False,251,True,0
7890,2023-10-18,Web,2024-09-02,26,50,False,False,False,True,320,False,2
7891,2023-06-08,Referral,2023-08-19,19,0,True,False,False,False,72,True,1
7892,2023-04-13,Mobile,2024-02-24,10,10,False,False,False,True,317,False,0
7893,2023-10-08,Web,2023-12-15,59,0,False,False,False,False,68,True,2
7894,2023-02-12,Mobile,2023-08-17,15,50,True,False,False,True,186,False,0
7895,2023-03-25,Web,2023-06-17,19,0,True,False,False,False,84,True,2
7896,2023-07-10,Mobile,2024-06-21,56,0,False,False,False,False,347,True,0
7897,2023-02-20,Mobile,2023-09-15,2,0,True,False,False,False,207,True,0
7898,2023-07-29,Web,2024-01-31,14,0,False,False,False,False,186,True,2
7899,2023-05-06,Web,2023-12-10,15,0,False,False,False,False,218,True,2
7900,2023-03-10,Referral,2023-07-12,20,0,True,False,False,False,124,True,1
7901,2023-09-22,Mobile,2024-05-24,3,50,False,False,False,True,245,False,0
7902,2023-09-15,Referral,2024-08-19,3,10,False,False,False,True,339,False,1
7903,2023-07-07,Web,2024-01-29,16,10,False,False,False,True,206,False,2
7904,2023-08-18,Mobile,2024-06-09,1,10,False,False,False,True,296,False,0
7905,2023-07-08,Mobile,2023-09-04,8,0,True,False,False,False,58,True,0
7906,2023-01-10,Web,2023-06-08,6,0,True,False,False,False,149,True,2
7907,2023-04-24,Web,2024-04-18,20,0,False,False,False,False,360,True,2
7908,2023-03-17,Web,2023-06-15,0,50,True,False,False,True,90,False,2
7909,2023-06-13,Web,2023-07-09,33,0,True,False,False,False,26,True,2
7910,2023-03-26,Referral,2024-02-24,58,0,False,False,False,False,335,True,1
7911,2023-02-18,Web,2023-12-11,36,0,False,False,False,False,296,True,2
7912,2023-11-22,Mobile,2024-07-19,51,0,False,False,False,False,240,True,0
7913,2023-06-26,Mobile,2023-07-29,30,50,True,False,False,True,33,False,0
7914,2023-08-06,Web,2024-02-09,21,0,False,False,False,False,187,True,2
7915,2023-07-08,Mobile,2023-12-19,7,10,False,False,False,True,164,False,0
7916,2023-12-12,Web,2024-01-03,9,0,False,False,False,False,22,True,2
7917,2023-08-18,Mobile,2023-09-29,11,50,True,False,False,True,42,False,0
7918,2023-09-12,Web,2023-12-26,1,50,False,False,False,True,105,False,2
7919,2023-08-24,Mobile,2024-06-13,73,0,False,False,False,False,294,True,0
7920,2023-01-26,Mobile,2023-07-22,69,0,True,False,False,False,177,True,0
7921,2023-03-13,Referral,2024-02-23,3,20,False,False,False,True,347,False,1
7922,2023-09-18,Referral,2023-11-28,24,0,False,False,False,False,71,True,1
7923,2023-09-11,Mobile,2024-03-24,18,0,False,False,False,False,195,True,0
7924,2023-09-28,Web,2023-11-14,34,0,False,False,False,False,47,True,2
7925,2023-05-03,Mobile,2023-09-07,27,0,True,False,False,False,127,True,0
7926,2023-05-24,Mobile,2024-03-01,3,0,False,False,False,False,282,True,0
7927,2023-09-14,Referral,2024-08-26,32,10,False,False,False,True,347,False,1
7928,2023-05-24,Web,2023-12-10,28,10,False,False,False,True,200,False,2
7929,2023-09-16,Web,2024-08-18,22,10,False,False,False,True,337,False,2
7930,2023-02-16,Mobile,2023-06-25,15,50,True,False,False,True,129,False,0
7931,2023-12-17,Mobile,2024-03-26,92,0,False,False,False,False,100,True,0
7932,2023-01-13,Web,2023-06-23,56,0,True,False,False,False,161,True,2
7933,2023-07-27,Mobile,2023-09-09,26,0,True,False,False,False,44,True,0
7934,2023-11-07,Mobile,2024-11-05,0,50,False,False,False,True,364,False,0
7935,2023-08-23,Referral,2024-02-16,16,0,False,False,False,False,177,True,1
7936,2023-05-29,Mobile,2023-11-22,36,0,False,False,False,False,177,True,0
7937,2023-11-18,Web,2024-03-21,3,0,False,False,False,False,124,True,2
7938,2023-06-04,Web,2024-03-07,15,50,False,False,False,True,277,False,2
7939,2023-06-15,Web,2024-06-11,6,50,False,False,False,True,362,False,2
7940,2023-03-31,Mobile,2024-03-15,12,10,False,False,False,True,350,False,0
7941,2023-07-05,Mobile,2024-05-23,0,0,False,False,False,False,323,True,0
7942,2023-11-14,Web,2024-08-05,4,0,False,False,False,False,265,True,2
7943,2023-12-24,Mobile,2024-10-04,18,0,False,False,False,False,285,True,0
7944,2023-06-23,Mobile,2024-05-21,68,0,False,False,False,False,333,True,0
7945,2023-08-05,Web,2023-12-11,20,0,False,False,False,False,128,True,2
7946,2023-09-21,Web,2024-06-29,18,0,False,False,False,False,282,True,2
7947,2023-04-07,Referral,2023-07-13,46,0,True,False,False,False,97,True,1
7948,2023-04-27,Web,2023-06-05,9,10,True,False,False,True,39,False,2
7949,2023-07-18,Mobile,2024-05-28,2,20,False,False,False,True,315,False,0
7950,2023-11-16,Mobile,2024-03-27,7,0,False,False,False,False,132,True,0
7951,2023-01-21,Mobile,2023-02-14,47,50,True,False,False,True,24,False,0
7952,2023-07-19,Mobile,2024-04-09,33,0,False,False,False,False,265,True,0
7953,2023-12-07,Mobile,2024-05-26,2,0,False,False,False,False,171,True,0
7954,2023-09-05,Referral,2024-07-24,32,0,False,False,False,False,323,True,1
7955,2023-10-03,Referral,2024-05-30,80,50,False,False,False,True,240,False,1
7956,2023-09-21,Mobile,2023-10-27,1,0,True,False,False,False,36,True,0
7957,2023-02-27,Web,2023-10-20,28,50,True,False,False,True,235,False,2
7958,2023-10-29,Web,2024-05-11,14,0,False,False,False,False,195,True,2
7959,2023-01-31,Mobile,2023-12-31,20,20,False,False,False,True,334,False,0
7960,2023-09-06,Mobile,2024-02-02,22,0,False,False,False,False,149,True,0
7961,2023-04-03,Web,2023-07-17,44,10,True,False,False,True,105,False,2
7962,2023-09-22,Web,2023-12-14,24,50,False,False,False,True,83,False,2
7963,2023-09-28,Mobile,2024-03-10,26,50,False,False,False,True,164,False,0
7964,2023-04-04,Web,2023-12-19,12,20,False,False,False,True,259,False,2
7965,2023-06-03,Mobile,2024-03-12,4,0,False,False,False,False,283,True,0
7966,2023-10-12,Mobile,2024-04-21,34,0,False,False,False,False,192,True,0
7967,2023-03-21,Mobile,2023-10-21,0,20,True,False,False,True,214,False,0
7968,2023-10-19,Web,2024-06-20,11,0,False,False,False,False,245,True,2
7969,2023-03-25,Web,2023-05-24,7,10,True,False,False,True,60,False,2
7970,2023-12-31,Web,2024-05-20,14,0,False,False,False,False,141,True,2
7971,2023-02-06,Web,2023-05-27,11,0,True,False,False,False,110,True,2
7972,2023-12-08,Mobile,2024-02-19,36,0,False,False,False,False,73,True,0
7973,2023-11-23,Mobile,2024-06-04,9,0,False,False,False,False,194,True,0
7974,2023-08-20,Web,2024-03-03,24,0,False,False,False,False,196,True,2
7975,2023-04-03,Web,2024-01-10,18,0,False,False,False,False,282,True,2
7976,2023-12-02,Web,2024-01-07,48,0,False,False,False,False,36,True,2
7977,2023-04-12,Referral,2023-10-08,16,10,True,False,False,True,179,False,1
7978,2023-06-15,Mobile,2024-03-03,59,0,False,False,False,False,262,True,0
7979,2023-06-08,Referral,2023-10-13,0,50,True,False,False,True,127,False,1
7980,2023-01-14,Referral,2023-04-13,27,0,True,False,False,False,89,True,1
7981,2023-08-13,Mobile,2024-03-20,0,10,False,False,False,True,220,False,0
7982,2023-03-14,Mobile,2023-10-20,37,0,True,False,False,False,220,True,0
7983,2023-09-06,Web,2023-09-24,8,0,True,False,False,False,18,True,2
7984,2023-04-01,Mobile,2023-05-12,14,0,True,False,False,False,41,True,0
7985,2023-08-04,Web,2023-09-04,14,0,True,False,False,False,31,True,2
7986,2023-03-31,Referral,2023-09-03,56,10,True,False,False,True,156,False,1
7987,2023-01-29,Web,2023-04-07,3,20,True,False,False,True,68,False,2
7988,2023-11-01,Mobile,2024-01-14,32,0,False,False,False,False,74,True,0
