customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount,lost,gap_less_than_2_weeks,churned,censored,event_time,event_observed,platform_encoded,intervention,intervention_encoded,adjusted_hazard
6859,2023-04-13,Mobile,2024-01-24,24,0,False,False,False,False,286,True,0,False,0,1.0
6860,2023-01-10,Mobile,2023-04-30,38,10,True,False,False,True,110,False,0,True,1,0.0
6861,2023-03-12,Mobile,2024-01-28,4,0,False,False,False,False,322,True,0,False,0,1.0
6862,2023-03-31,Web,2023-08-24,38,50,True,False,False,True,146,False,2,True,1,0.0
6863,2023-08-14,Referral,2024-07-06,16,0,False,False,False,False,327,True,1,False,0,1.0
6864,2023-06-07,Web,2024-03-05,48,50,False,False,False,True,272,False,2,False,0,0.0
6865,2023-08-16,Web,2024-06-06,27,0,False,False,False,False,295,True,2,False,0,1.0
6866,2023-05-06,Referral,2023-10-24,13,0,True,False,False,False,171,True,1,False,0,1.0
6867,2023-07-28,Mobile,2024-01-08,6,0,False,False,False,False,164,True,0,False,0,1.0
6868,2023-04-07,Referral,2023-11-28,50,0,False,False,False,False,235,True,1,False,0,1.0
6869,2023-03-15,Mobile,2023-04-02,24,0,True,False,False,False,18,True,0,True,1,0.8
6870,2023-04-25,Web,2023-11-08,131,10,False,False,False,True,197,False,2,False,0,0.0
6871,2023-07-10,Referral,2023-12-16,14,0,False,False,False,False,159,True,1,False,0,1.0
6872,2023-06-19,Web,2023-10-02,34,0,True,False,False,False,105,True,2,False,0,1.0
6873,2023-11-03,Referral,2024-01-06,29,0,False,False,False,False,64,True,1,False,0,1.0
6874,2023-07-23,Web,2023-09-08,30,0,True,False,False,False,47,True,2,False,0,1.0
6875,2023-02-25,Referral,2023-09-10,40,10,True,False,False,True,197,False,1,True,1,0.0
6876,2023-07-27,Web,2024-06-06,4,0,False,False,False,False,315,True,2,False,0,1.0
6877,2023-02-10,Mobile,2023-06-03,23,50,True,False,False,True,113,False,0,False,0,0.0
6878,2023-02-01,Referral,2023-05-09,21,0,True,False,False,False,97,True,1,False,0,1.0
6879,2023-01-15,Mobile,2023-08-23,12,20,True,False,False,True,220,False,0,True,1,0.0
6880,2023-03-03,Mobile,2023-08-17,17,0,True,False,False,False,167,True,0,False,0,1.0
6881,2023-06-04,Referral,2024-05-24,21,50,False,False,False,True,355,False,1,False,0,0.0
6882,2023-10-11,Mobile,2024-06-05,11,0,False,False,False,False,238,True,0,False,0,1.0
6883,2023-07-28,Referral,2024-07-17,10,0,False,False,False,False,355,True,1,False,0,1.0
6884,2023-11-16,Mobile,2024-05-05,40,0,False,False,False,False,171,True,0,False,0,1.0
6885,2023-07-06,Web,2023-12-05,2,20,False,False,False,True,152,False,2,False,0,0.0
6886,2023-05-10,Web,2023-06-11,11,0,True,False,False,False,32,True,2,True,1,0.8
6887,2023-05-07,Web,2024-01-25,31,0,False,False,False,False,263,True,2,False,0,1.0
6888,2023-10-19,Web,2024-01-17,7,0,False,False,False,False,90,True,2,False,0,1.0
6889,2023-04-24,Mobile,2023-08-14,25,0,True,False,False,False,112,True,0,False,0,1.0
6890,2023-07-18,Web,2023-11-16,10,0,False,False,False,False,121,True,2,False,0,1.0
6891,2023-01-13,Web,2023-02-01,55,0,True,False,False,False,19,True,2,False,0,1.0
6892,2023-09-28,Web,2024-04-30,12,0,False,False,False,False,215,True,2,False,0,1.0
6893,2023-03-30,Referral,2024-02-15,7,10,False,False,False,True,322,False,1,False,0,0.0
6894,2023-08-03,Mobile,2023-09-07,22,0,True,False,False,False,35,True,0,False,0,1.0
6895,2023-10-05,Web,2024-07-17,4,0,False,False,False,False,286,True,2,False,0,1.0
6896,2023-07-22,Referral,2024-01-27,47,0,False,False,False,False,189,True,1,False,0,1.0
6897,2023-03-15,Web,2023-05-24,34,10,True,False,False,True,70,False,2,False,0,0.0
6898,2023-01-25,Referral,2023-12-11,44,0,False,False,False,False,320,True,1,False,0,1.0
6899,2023-04-11,Mobile,2023-06-17,15,10,True,False,False,True,67,False,0,False,0,0.0
6900,2023-06-25,Web,2024-02-12,54,0,False,False,False,False,232,True,2,False,0,1.0
6901,2023-04-27,Mobile,2023-08-10,20,0,True,False,False,False,105,True,0,False,0,1.0
6902,2023-06-15,Mobile,2024-06-09,2,0,False,False,False,False,360,True,0,False,0,1.0
6903,2023-02-10,Mobile,2023-07-03,7,0,True,False,False,False,143,True,0,False,0,1.0
6904,2023-12-10,Referral,2024-04-11,37,0,False,False,False,False,123,True,1,False,0,1.0
6905,2023-04-30,Web,2023-06-30,68,0,True,False,False,False,61,True,2,True,1,0.8
6906,2023-04-07,Web,2023-08-20,3,10,True,False,False,True,135,False,2,False,0,0.0
6907,2023-05-25,Web,2023-07-05,59,20,True,False,False,True,41,False,2,True,1,0.0
6908,2023-08-04,Web,2023-11-27,48,0,False,False,False,False,115,True,2,False,0,1.0
6909,2023-08-17,Web,2024-01-21,13,0,False,False,False,False,157,True,2,False,0,1.0
6910,2023-11-09,Referral,2024-07-20,35,0,False,False,False,False,254,True,1,False,0,1.0
6911,2023-05-10,Web,2024-01-11,6,0,False,False,False,False,246,True,2,False,0,1.0
6912,2023-12-18,Mobile,2024-07-17,50,0,False,False,False,False,212,True,0,False,0,1.0
6913,2023-11-14,Mobile,2024-05-06,32,0,False,False,False,False,174,True,0,False,0,1.0
6914,2023-05-17,Referral,2024-02-02,17,0,False,False,False,False,261,True,1,False,0,1.0
6915,2023-11-20,Referral,2024-08-29,59,0,False,False,False,False,283,True,1,False,0,1.0
6916,2023-12-03,Mobile,2024-03-29,4,0,False,False,False,False,117,True,0,False,0,1.0
6917,2023-09-30,Referral,2024-03-27,56,10,False,False,False,True,179,False,1,False,0,0.0
6918,2023-04-27,Mobile,2023-07-29,0,0,True,False,False,False,93,True,0,False,0,1.0
6919,2023-11-02,Referral,2024-03-20,41,10,False,False,False,True,139,False,1,False,0,0.0
6920,2023-04-04,Mobile,2024-01-27,25,0,False,False,False,False,298,True,0,False,0,1.0
6921,2023-06-17,Web,2024-04-19,35,0,False,False,False,False,307,True,2,False,0,1.0
6922,2023-07-22,Mobile,2024-07-19,15,50,False,False,False,True,363,False,0,False,0,0.0
6923,2023-12-07,Mobile,2024-07-04,59,0,False,False,False,False,210,True,0,False,0,1.0
6924,2023-05-29,Web,2024-04-15,11,0,False,False,False,False,322,True,2,False,0,1.0
6925,2023-07-02,Web,2023-09-17,9,0,True,False,False,False,77,True,2,False,0,1.0
6926,2023-06-01,Mobile,2024-02-19,10,0,False,False,False,False,263,True,0,False,0,1.0
6927,2023-03-15,Referral,2024-03-11,44,50,False,False,False,True,362,False,1,False,0,0.0
6928,2023-12-31,Web,2024-05-31,20,0,False,False,False,False,152,True,2,False,0,1.0
6929,2023-10-01,Mobile,2024-05-17,23,0,False,False,False,False,229,True,0,False,0,1.0
6930,2023-02-11,Mobile,2023-05-31,53,50,True,False,False,True,109,False,0,True,1,0.0
6931,2023-07-31,Referral,2023-09-17,53,0,True,False,False,False,48,True,1,False,0,1.0
6932,2023-04-11,Referral,2024-04-05,5,10,False,False,False,True,360,False,1,False,0,0.0
6933,2023-02-14,Mobile,2023-03-16,23,0,True,False,False,False,30,True,0,False,0,1.0
6934,2023-03-23,Mobile,2024-01-25,4,0,False,False,False,False,308,True,0,False,0,1.0
6935,2023-01-17,Web,2023-10-09,60,0,True,False,False,False,265,True,2,False,0,1.0
6936,2023-03-14,Mobile,2023-05-16,54,10,True,False,False,True,63,False,0,False,0,0.0
6937,2023-01-14,Mobile,2023-03-20,56,0,True,False,False,False,65,True,0,True,1,0.8
6938,2023-06-06,Referral,2024-04-10,36,10,False,False,False,True,309,False,1,False,0,0.0
6939,2023-08-11,Mobile,2023-10-24,18,0,True,False,False,False,74,True,0,True,1,0.8
6940,2023-05-12,Web,2024-02-11,15,0,False,False,False,False,275,True,2,False,0,1.0
6941,2023-12-04,Mobile,2024-08-21,15,50,False,False,False,True,261,False,0,False,0,0.0
6942,2023-02-16,Web,2023-06-25,2,0,True,False,False,False,129,True,2,True,1,0.8
6943,2023-04-17,Web,2023-05-10,89,0,True,False,False,False,23,True,2,False,0,1.0
6944,2023-04-18,Web,2023-08-19,17,50,True,False,False,True,123,False,2,False,0,0.0
6945,2023-09-22,Web,2024-08-11,79,0,False,False,False,False,324,True,2,False,0,1.0
6946,2023-07-24,Referral,2023-10-02,63,0,True,False,False,False,70,True,1,True,1,0.8
6947,2023-03-20,Web,2023-11-24,52,0,False,False,False,False,249,True,2,False,0,1.0
6948,2023-06-04,Web,2023-08-04,26,0,True,False,False,False,61,True,2,False,0,1.0
6949,2023-09-28,Referral,2023-11-15,3,0,False,False,False,False,48,True,1,False,0,1.0
6950,2023-09-04,Web,2023-09-20,11,50,True,False,False,True,16,False,2,True,1,0.0
6951,2023-01-19,Web,2023-09-16,27,0,True,False,False,False,240,True,2,True,1,0.8
6952,2023-12-12,Web,2024-01-09,0,0,False,False,False,False,28,True,2,False,0,1.0
6953,2023-01-26,Web,2023-10-14,1,0,True,False,False,False,261,True,2,True,1,0.8
6954,2023-08-05,Web,2024-05-19,33,0,False,False,False,False,288,True,2,False,0,1.0
6955,2023-06-03,Web,2024-04-26,65,0,False,False,False,False,328,True,2,False,0,1.0
6956,2023-06-03,Mobile,2024-02-13,57,20,False,False,False,True,255,False,0,False,0,0.0
6957,2023-06-23,Web,2023-09-29,5,0,True,False,False,False,98,True,2,True,1,0.8
6958,2023-04-02,Web,2023-04-28,72,0,True,False,False,False,26,True,2,False,0,1.0
6959,2023-12-04,Referral,2024-05-13,35,20,False,False,False,True,161,False,1,False,0,0.0
6960,2023-06-30,Mobile,2023-10-01,37,0,True,False,False,False,93,True,0,False,0,1.0
6961,2023-05-11,Referral,2023-12-03,10,0,False,False,False,False,206,True,1,False,0,1.0
6962,2023-10-25,Mobile,2024-05-13,37,0,False,False,False,False,201,True,0,False,0,1.0
6963,2023-10-02,Web,2023-11-20,37,0,False,False,False,False,49,True,2,False,0,1.0
6964,2023-09-30,Mobile,2023-12-22,27,0,False,False,False,False,83,True,0,False,0,1.0
6965,2023-03-17,Web,2023-04-29,13,0,True,False,False,False,43,True,2,False,0,1.0
6966,2023-06-26,Web,2024-04-09,49,0,False,False,False,False,288,True,2,False,0,1.0
6967,2023-07-03,Mobile,2023-12-09,83,0,False,False,False,False,159,True,0,False,0,1.0
6968,2023-11-15,Mobile,2024-04-16,61,0,False,False,False,False,153,True,0,False,0,1.0
6969,2023-05-11,Mobile,2024-04-22,8,0,False,False,False,False,347,True,0,False,0,1.0
6970,2023-12-29,Referral,2024-02-23,17,10,False,False,False,True,56,False,1,False,0,0.0
6971,2023-02-18,Web,2023-10-31,12,10,True,False,False,True,255,False,2,False,0,0.0
6972,2023-02-24,Mobile,2023-07-25,36,0,True,False,False,False,151,True,0,True,1,0.8
6973,2023-06-03,Mobile,2024-05-01,53,0,False,False,False,False,333,True,0,False,0,1.0
6974,2023-12-21,Referral,2024-12-09,7,10,False,False,False,True,354,False,1,False,0,0.0
6975,2023-07-19,Referral,2024-04-06,88,0,False,False,False,False,262,True,1,False,0,1.0
6976,2023-11-04,Referral,2024-08-07,33,10,False,False,False,True,277,False,1,False,0,0.0
6977,2023-12-22,Web,2024-04-29,7,0,False,False,False,False,129,True,2,False,0,1.0
6978,2023-04-28,Mobile,2023-11-22,13,0,False,False,False,False,208,True,0,False,0,1.0
6979,2023-09-20,Web,2024-06-06,3,20,False,False,False,True,260,False,2,False,0,0.0
6980,2023-02-15,Web,2023-06-30,27,20,True,False,False,True,135,False,2,False,0,0.0
6981,2023-10-29,Referral,2023-11-23,5,0,False,False,False,False,25,True,1,False,0,1.0
6982,2023-12-22,Web,2024-03-13,35,50,False,False,False,True,82,False,2,False,0,0.0
6983,2023-07-08,Referral,2024-06-11,40,0,False,False,False,False,339,True,1,False,0,1.0
6984,2023-11-06,Web,2023-12-31,19,20,False,False,False,True,55,False,2,False,0,0.0
6985,2023-11-14,Referral,2024-08-10,2,0,False,False,False,False,270,True,1,False,0,1.0
6986,2023-05-09,Web,2023-09-06,28,0,True,False,False,False,120,True,2,True,1,0.8
6987,2023-02-18,Web,2023-04-18,13,0,True,False,False,False,59,True,2,False,0,1.0
6988,2023-01-25,Web,2023-11-17,89,0,False,False,False,False,296,True,2,False,0,1.0
6989,2023-09-23,Mobile,2023-11-17,21,0,False,False,False,False,55,True,0,False,0,1.0
6990,2023-04-28,Web,2024-03-27,2,0,False,False,False,False,334,True,2,False,0,1.0
6991,2023-05-24,Mobile,2024-02-25,30,0,False,False,False,False,277,True,0,False,0,1.0
6992,2023-07-19,Web,2024-04-02,45,0,False,False,False,False,258,True,2,False,0,1.0
6993,2023-06-06,Web,2023-08-10,5,0,True,False,False,False,65,True,2,True,1,0.8
6994,2023-12-14,Web,2024-11-29,17,0,False,False,False,False,351,True,2,False,0,1.0
6995,2023-05-14,Mobile,2024-05-03,40,0,False,False,False,False,355,True,0,False,0,1.0
6996,2023-05-28,Referral,2024-01-12,0,0,False,False,False,False,229,True,1,False,0,1.0
6997,2023-12-02,Referral,2024-11-06,0,0,False,False,False,False,340,True,1,False,0,1.0
6998,2023-03-12,Web,2023-06-27,33,10,True,False,False,True,107,False,2,False,0,0.0
6999,2023-08-21,Mobile,2023-10-12,38,0,True,False,False,False,52,True,0,False,0,1.0
7000,2023-11-30,Mobile,2024-07-16,56,0,False,False,False,False,229,True,0,False,0,1.0
7001,2023-10-26,Web,2024-10-06,15,0,False,False,False,False,346,True,2,False,0,1.0
7002,2023-06-03,Mobile,2024-01-26,14,0,False,False,False,False,237,True,0,False,0,1.0
7003,2023-03-31,Mobile,2023-06-13,24,0,True,False,False,False,74,True,0,True,1,0.8
7004,2023-11-30,Web,2024-01-20,42,50,False,False,False,True,51,False,2,False,0,0.0
7005,2023-07-18,Web,2024-03-06,30,20,False,False,False,True,232,False,2,False,0,0.0
7006,2023-06-10,Web,2023-06-24,11,0,True,False,False,False,14,True,2,False,0,1.0
7007,2023-01-26,Mobile,2023-08-03,12,20,True,False,False,True,189,False,0,True,1,0.0
7008,2023-05-01,Web,2023-07-24,43,0,True,False,False,False,84,True,2,False,0,1.0
7009,2023-10-28,Web,2023-11-14,22,0,False,False,False,False,17,True,2,False,0,1.0
7010,2023-07-31,Web,2024-06-13,3,0,False,False,False,False,318,True,2,False,0,1.0
7011,2023-03-04,Web,2024-02-11,4,0,False,False,False,False,344,True,2,False,0,1.0
7012,2023-03-09,Web,2024-01-31,57,20,False,False,False,True,328,False,2,False,0,0.0
7013,2023-09-10,Referral,2023-12-07,201,0,False,False,False,False,88,True,1,False,0,1.0
7014,2023-01-02,Web,2023-04-02,12,0,True,False,False,False,90,True,2,False,0,1.0
7015,2023-04-18,Mobile,2023-09-26,14,0,True,False,False,False,161,True,0,True,1,0.8
7016,2023-10-13,Web,2024-03-09,5,50,False,False,False,True,148,False,2,False,0,0.0
7017,2023-02-18,Mobile,2023-04-26,8,0,True,False,False,False,67,True,0,True,1,0.8
7018,2023-05-20,Mobile,2023-07-06,16,0,True,False,False,False,47,True,0,False,0,1.0
7019,2023-08-06,Web,2024-01-15,10,0,False,False,False,False,162,True,2,False,0,1.0
7020,2023-02-13,Referral,2023-08-21,36,20,True,False,False,True,189,False,1,False,0,0.0
7021,2023-09-26,Mobile,2024-07-12,23,0,False,False,False,False,290,True,0,False,0,1.0
7022,2023-03-19,Referral,2024-02-09,51,0,False,False,False,False,327,True,1,False,0,1.0
7023,2023-08-04,Mobile,2023-09-01,38,0,True,False,False,False,28,True,0,False,0,1.0
7024,2023-04-08,Referral,2024-04-03,4,10,False,False,False,True,361,False,1,False,0,0.0
7025,2023-08-24,Mobile,2024-03-20,3,0,False,False,False,False,209,True,0,False,0,1.0
7026,2023-10-09,Referral,2024-05-24,67,0,False,False,False,False,228,True,1,False,0,1.0
7027,2023-05-29,Mobile,2023-09-11,51,0,True,False,False,False,105,True,0,False,0,1.0
7028,2023-10-31,Mobile,2024-05-26,18,10,False,False,False,True,208,False,0,False,0,0.0
7029,2023-03-07,Mobile,2023-03-19,4,0,True,True,False,False,12,True,0,False,0,1.0
7030,2023-08-22,Referral,2024-02-14,68,0,False,False,False,False,176,True,1,False,0,1.0
7031,2023-03-28,Referral,2023-10-26,7,0,True,False,False,False,212,True,1,False,0,1.0
7032,2023-03-20,Web,2023-06-28,1,0,True,False,False,False,100,True,2,False,0,1.0
7033,2023-07-24,Mobile,2024-01-06,77,20,False,False,False,True,166,False,0,False,0,0.0
7034,2023-10-06,Web,2024-07-27,49,0,False,False,False,False,295,True,2,False,0,1.0
7035,2023-12-03,Mobile,2024-03-12,35,0,False,False,False,False,100,True,0,False,0,1.0
7036,2023-09-11,Web,2024-07-17,1,0,False,False,False,False,310,True,2,False,0,1.0
7037,2023-10-31,Web,2024-03-28,22,10,False,False,False,True,149,False,2,False,0,0.0
7038,2023-05-10,Referral,2024-01-27,31,0,False,False,False,False,262,True,1,False,0,1.0
7039,2023-03-25,Web,2024-01-23,42,0,False,False,False,False,304,True,2,False,0,1.0
7040,2023-10-03,Mobile,2024-01-17,19,50,False,False,False,True,106,False,0,False,0,0.0
7041,2023-07-06,Mobile,2024-01-03,91,0,False,False,False,False,181,True,0,False,0,1.0
7042,2023-02-15,Web,2024-01-13,8,0,False,False,False,False,332,True,2,False,0,1.0
7043,2023-07-02,Web,2023-10-24,2,0,True,False,False,False,114,True,2,False,0,1.0
7044,2023-09-25,Mobile,2024-04-14,12,50,False,False,False,True,202,False,0,False,0,0.0
7045,2023-10-23,Web,2024-03-04,32,0,False,False,False,False,133,True,2,False,0,1.0
7046,2023-11-18,Referral,2024-11-15,40,0,False,False,False,False,363,True,1,False,0,1.0
7047,2023-04-10,Referral,2023-08-29,40,0,True,False,False,False,141,True,1,True,1,0.8
7048,2023-03-19,Web,2023-04-19,3,0,True,False,False,False,31,True,2,True,1,0.8
7049,2023-09-29,Web,2024-02-17,64,50,False,False,False,True,141,False,2,False,0,0.0
7050,2023-12-05,Mobile,2024-05-21,9,10,False,False,False,True,168,False,0,False,0,0.0
7051,2023-06-11,Mobile,2024-05-29,7,10,False,False,False,True,353,False,0,False,0,0.0
7052,2023-02-13,Web,2024-02-08,28,20,False,False,False,True,360,False,2,False,0,0.0
7053,2023-08-26,Web,2024-01-08,7,10,False,False,False,True,135,False,2,False,0,0.0
7054,2023-05-14,Mobile,2023-10-16,21,0,True,False,False,False,155,True,0,True,1,0.8
7055,2023-07-11,Referral,2024-03-17,15,0,False,False,False,False,250,True,1,False,0,1.0
7056,2023-12-22,Web,2024-04-14,7,10,False,False,False,True,114,False,2,False,0,0.0
7057,2023-10-05,Mobile,2023-12-21,10,0,False,False,False,False,77,True,0,False,0,1.0
7058,2023-01-18,Referral,2023-11-04,16,0,False,False,False,False,290,True,1,False,0,1.0
7059,2023-01-12,Mobile,2023-10-18,12,0,True,False,False,False,279,True,0,False,0,1.0
7060,2023-06-29,Mobile,2024-06-25,14,0,False,False,False,False,362,True,0,False,0,1.0
7061,2023-05-03,Mobile,2023-07-13,39,50,True,False,False,True,71,False,0,False,0,0.0
7062,2023-09-03,Referral,2023-10-27,5,10,True,False,False,True,54,False,1,True,1,0.0
7063,2023-08-10,Mobile,2024-06-13,29,0,False,False,False,False,308,True,0,False,0,1.0
7064,2023-02-20,Referral,2023-02-27,34,0,True,True,False,False,7,True,1,True,1,0.8
7065,2023-03-12,Mobile,2023-10-28,48,0,True,False,False,False,230,True,0,False,0,1.0
7066,2023-02-17,Mobile,2023-04-28,56,0,True,False,False,False,70,True,0,True,1,0.8
7067,2023-01-19,Web,2023-06-27,5,50,True,False,False,True,159,False,2,False,0,0.0
7068,2023-09-19,Web,2024-01-12,4,0,False,False,False,False,115,True,2,False,0,1.0
7069,2023-03-25,Mobile,2024-01-19,28,0,False,False,False,False,300,True,0,False,0,1.0
7070,2023-06-04,Web,2024-02-19,42,50,False,False,False,True,260,False,2,False,0,0.0
7071,2023-02-22,Mobile,2023-11-27,9,10,False,False,False,True,278,False,0,False,0,0.0
7072,2023-04-17,Web,2023-09-23,22,0,True,False,False,False,159,True,2,False,0,1.0
7073,2023-12-23,Referral,2024-05-14,44,50,False,False,False,True,143,False,1,False,0,0.0
7074,2023-10-31,Web,2024-04-19,43,10,False,False,False,True,171,False,2,False,0,0.0
7075,2023-05-15,Referral,2023-06-07,31,50,True,False,False,True,23,False,1,False,0,0.0
7076,2023-03-10,Mobile,2024-02-22,2,0,False,False,False,False,349,True,0,False,0,1.0
7077,2023-01-11,Web,2023-08-26,1,0,True,False,False,False,227,True,2,True,1,0.8
7078,2023-05-23,Mobile,2023-07-23,14,10,True,False,False,True,61,False,0,False,0,0.0
7079,2023-07-11,Web,2024-05-04,0,0,False,False,False,False,298,True,2,False,0,1.0
7080,2023-03-10,Web,2023-07-25,70,20,True,False,False,True,137,False,2,True,1,0.0
7081,2023-01-23,Web,2023-12-31,0,50,False,False,False,True,342,False,2,False,0,0.0
7082,2023-06-30,Web,2024-04-21,0,0,False,False,False,False,296,True,2,False,0,1.0
7083,2023-10-20,Referral,2024-10-02,5,0,False,False,False,False,348,True,1,False,0,1.0
7084,2023-01-09,Web,2023-08-06,29,0,True,False,False,False,209,True,2,False,0,1.0
7085,2023-09-28,Mobile,2024-01-29,23,0,False,False,False,False,123,True,0,False,0,1.0
7086,2023-04-03,Web,2023-12-16,32,0,False,False,False,False,257,True,2,False,0,1.0
7087,2023-01-17,Mobile,2023-04-16,67,0,True,False,False,False,89,True,0,True,1,0.8
7088,2023-06-03,Web,2023-12-09,18,50,False,False,False,True,189,False,2,False,0,0.0
7089,2023-11-24,Mobile,2024-07-10,1,50,False,False,False,True,229,False,0,False,0,0.0
7090,2023-05-29,Mobile,2023-10-28,43,0,True,False,False,False,152,True,0,True,1,0.8
7091,2023-09-24,Mobile,2024-07-04,50,10,False,False,False,True,284,False,0,False,0,0.0
7092,2023-11-24,Web,2024-07-12,1,0,False,False,False,False,231,True,2,False,0,1.0
7093,2023-04-16,Mobile,2024-01-31,8,0,False,False,False,False,290,True,0,False,0,1.0
7094,2023-02-04,Web,2023-11-19,44,50,False,False,False,True,288,False,2,False,0,0.0
7095,2023-04-29,Web,2023-10-31,14,0,True,False,False,False,185,True,2,False,0,1.0
7096,2023-01-14,Mobile,2023-05-07,19,20,True,False,False,True,113,False,0,False,0,0.0
7097,2023-01-14,Mobile,2023-06-02,51,0,True,False,False,False,139,True,0,True,1,0.8
7098,2023-09-23,Mobile,2024-07-14,2,0,False,False,False,False,295,True,0,False,0,1.0
7099,2023-05-20,Mobile,2024-03-09,33,20,False,False,False,True,294,False,0,False,0,0.0
7100,2023-10-21,Web,2024-02-05,7,0,False,False,False,False,107,True,2,False,0,1.0
7101,2023-12-30,Web,2024-07-22,1,20,False,False,False,True,205,False,2,False,0,0.0
7102,2023-04-29,Web,2023-08-28,32,0,True,False,False,False,121,True,2,False,0,1.0
7103,2023-08-26,Mobile,2024-07-27,3,50,False,False,False,True,336,False,0,False,0,0.0
7104,2023-02-03,Mobile,2023-12-14,41,0,False,False,False,False,314,True,0,False,0,1.0
7105,2023-06-18,Web,2023-07-21,6,0,True,False,False,False,33,True,2,False,0,1.0
7106,2023-01-10,Mobile,2023-02-10,1,10,True,False,False,True,31,False,0,False,0,0.0
7107,2023-05-02,Mobile,2023-05-19,3,0,True,False,False,False,17,True,0,True,1,0.8
7108,2023-05-25,Mobile,2023-07-10,55,20,True,False,False,True,46,False,0,True,1,0.0
7109,2023-08-11,Mobile,2024-03-26,13,20,False,False,False,True,228,False,0,False,0,0.0
7110,2023-09-14,Mobile,2023-10-09,10,0,True,False,False,False,25,True,0,False,0,1.0
7111,2023-09-25,Mobile,2024-02-12,20,20,False,False,False,True,140,False,0,False,0,0.0
7112,2023-12-25,Web,2024-11-19,30,0,False,False,False,False,330,True,2,False,0,1.0
7113,2023-01-04,Web,2023-08-17,1,0,True,False,False,False,225,True,2,False,0,1.0
7114,2023-12-20,Web,2024-05-17,68,0,False,False,False,False,149,True,2,False,0,1.0
7115,2023-04-16,Mobile,2023-04-30,95,10,True,False,False,True,14,False,0,False,0,0.0
7116,2023-03-26,Referral,2023-11-10,16,0,False,False,False,False,229,True,1,False,0,1.0
7117,2023-08-02,Mobile,2023-12-25,15,10,False,False,False,True,145,False,0,False,0,0.0
7118,2023-05-01,Web,2023-08-19,63,0,True,False,False,False,110,True,2,False,0,1.0
7119,2023-05-12,Mobile,2024-02-08,16,0,False,False,False,False,272,True,0,False,0,1.0
7120,2023-12-04,Referral,2024-06-19,58,0,False,False,False,False,198,True,1,False,0,1.0
7121,2023-07-16,Referral,2023-11-25,0,0,False,False,False,False,132,True,1,False,0,1.0
7122,2023-01-19,Mobile,2023-08-24,20,0,True,False,False,False,217,True,0,True,1,0.8
7123,2023-05-10,Referral,2023-10-12,91,20,True,False,False,True,155,False,1,True,1,0.0
7124,2023-01-12,Web,2023-07-15,8,0,True,False,False,False,184,True,2,True,1,0.8
7125,2023-03-22,Web,2024-02-06,9,0,False,False,False,False,321,True,2,False,0,1.0
7126,2023-11-26,Web,2023-12-26,29,0,False,False,False,False,30,True,2,False,0,1.0
7127,2023-12-20,Mobile,2024-01-08,78,50,False,False,False,True,19,False,0,False,0,0.0
7128,2023-09-19,Web,2023-10-15,6,10,True,False,False,True,26,False,2,False,0,0.0
7129,2023-05-05,Mobile,2024-04-18,76,0,False,False,False,False,349,True,0,False,0,1.0
7130,2023-11-03,Mobile,2024-01-11,32,50,False,False,False,True,69,False,0,False,0,0.0
7131,2023-09-24,Web,2024-06-05,149,0,False,False,False,False,255,True,2,False,0,1.0
7132,2023-05-20,Referral,2023-06-14,40,0,True,False,False,False,25,True,1,False,0,1.0
7133,2023-11-25,Web,2024-07-19,33,0,False,False,False,False,237,True,2,False,0,1.0
7134,2023-01-02,Web,2023-01-22,50,50,True,False,False,True,20,False,2,False,0,0.0
7135,2023-01-08,Mobile,2023-10-11,5,0,True,False,False,False,276,True,0,False,0,1.0
7136,2023-09-07,Web,2024-04-03,87,50,False,False,False,True,209,False,2,False,0,0.0
7137,2023-05-19,Mobile,2024-03-16,5,0,False,False,False,False,302,True,0,False,0,1.0
7138,2023-05-04,Referral,2023-10-15,0,0,True,False,False,False,164,True,1,True,1,0.8
7139,2023-11-05,Referral,2023-12-20,35,0,False,False,False,False,45,True,1,False,0,1.0
7140,2023-08-16,Referral,2023-12-06,6,0,False,False,False,False,112,True,1,False,0,1.0
7141,2023-01-10,Web,2023-05-19,42,20,True,False,False,True,129,False,2,False,0,0.0
7142,2023-07-31,Mobile,2024-01-03,47,0,False,False,False,False,156,True,0,False,0,1.0
7143,2023-04-22,Web,2023-05-09,8,0,True,False,False,False,17,True,2,False,0,1.0
7144,2023-01-08,Web,2023-08-03,2,0,True,False,False,False,207,True,2,True,1,0.8
7145,2023-10-19,Web,2024-01-10,20,0,False,False,False,False,83,True,2,False,0,1.0
7146,2023-12-28,Web,2024-02-12,66,0,False,False,False,False,46,True,2,False,0,1.0
7147,2023-09-10,Referral,2024-03-01,56,0,False,False,False,False,173,True,1,False,0,1.0
7148,2023-01-14,Web,2023-09-24,3,20,True,False,False,True,253,False,2,True,1,0.0
7149,2023-08-28,Mobile,2023-12-31,100,0,False,False,False,False,125,True,0,False,0,1.0
7150,2023-08-30,Mobile,2024-06-01,9,20,False,False,False,True,276,False,0,False,0,0.0
7151,2023-12-08,Mobile,2024-10-07,12,10,False,False,False,True,304,False,0,False,0,0.0
7152,2023-05-29,Referral,2023-12-28,4,0,False,False,False,False,213,True,1,False,0,1.0
7153,2023-08-24,Web,2024-02-02,14,0,False,False,False,False,162,True,2,False,0,1.0
7154,2023-11-02,Mobile,2024-03-06,30,50,False,False,False,True,125,False,0,False,0,0.0
